Timestamp,Right Elbow Angle,Right Knee Angle,Right Wrist Y (m)
0.2240002155303955,108.89035610206369,154.54910891774207,4.754732784663247
0.27500295639038086,110.07608406931644,159.62013359297592,4.791995580781297
0.3249998092651367,110.20539093734953,164.03041908624678,4.851616054570178
0.38100385665893555,103.12843034163244,74.6684919786585,4.747280225439637
0.4309990406036377,106.59896406309743,63.48958559547067,4.97830956137155
0.47800230979919434,105.69075581929562,61.825939916874624,5.0006672390423805
0.5231029987335205,105.187140410446,54.86126430344103,5.060287712831261
0.5720155239105225,97.33111538628593,48.110840653490754,5.090097949725702
0.6180145740509033,89.3569931233065,74.37748709114533,5.157170982738192
0.6660149097442627,84.7613470847911,170.70976221631506,5.112455627396532
0.7171311378479004,82.18791846015391,164.21145699876521,5.1050030681729215
0.7590839862823486,83.13891627717675,140.27223430612239,5.097550508949311
0.8050837516784668,81.77350021889308,139.5050669679093,5.090097949725702
0.8563668727874756,78.47096427464572,117.60667785308794,5.075192831278481
0.8983604907989502,83.42037795837285,56.30993247402022,5.052835153607651
0.9486455917358398,76.7673410258839,64.12835859242546,4.96340444292433
0.9938457012176514,78.2517342782604,137.67888097062533,4.903783969135449
1.042278528213501,78.78975748732324,141.00240042275186,4.888878850688228
1.0875940322875977,75.89134230077849,140.46740420184764,4.844163495346568
1.1320686340332031,75.92303459187052,144.10275904198647,4.762185343886856
1.1809532642364502,69.37689572538689,48.96588653915586,4.613134159414654
1.2302894592285156,72.10987604910461,146.31717648484374,4.471535534166063
1.2766833305358887,69.99476158728817,158.94635875576813,4.3597471458119115
1.3228306770324707,72.00854079753944,160.84456049006096,4.3821048234827416
1.3675103187561035,75.17460837192766,163.1964435356934,4.3821048234827416
1.4149043560028076,71.23660276596789,163.7472135014148,4.352294586588301
1.4606993198394775,68.00367082879785,165.55529034890597,4.344842027364691
1.5082721710205078,71.67223843635814,155.37897706111357,4.329936908917471
1.5572242736816406,68.71389205129006,146.69012377471165,4.30757923124664
1.6036651134490967,67.02945118574077,146.79990848847893,4.30757923124664
1.6492946147918701,65.65564664817671,142.67926463420207,4.30757923124664
1.696918249130249,64.76572973511952,137.88102537326893,4.31503179047025
1.7424006462097168,62.927919762007235,130.3319153992138,4.31503179047025
1.7905805110931396,67.67055421188435,118.16833124175851,4.3821048234827416
1.8385488986968994,76.3099503825345,110.37085919934235,4.501345771060503
1.8843426704406738,77.85090839255867,108.575333929362,4.523703448731333
1.931347370147705,83.77587579743017,105.20521717093827,4.613134159414654
1.9773504734039307,92.89443923877258,99.79287506306605,4.680207192427146
2.0273423194885254,96.99519229725799,92.65779061968672,4.769637903110467
2.073370933532715,102.7111325655295,83.14907182067336,4.836710936122958
2.1204490661621094,116.42027377323767,73.26851278712914,4.98576212059516
2.1649699211120605,116.5471853281051,70.84199985409299,4.98576212059516
2.210568428039551,128.55525675349497,64.28481461107863,5.097550508949311
2.2569382190704346,138.87523947065716,55.464015990147466,5.179528660409023
2.307274580001831,140.713149615256,57.9974701673879,5.216791456527073
2.3530526161193848,155.63339260793282,52.4316899705106,5.388200318670106
2.398590326309204,160.52027379419883,47.35754143809416,5.455273351682597
2.447561025619507,158.90404379303396,45.98807777444577,5.440368233235376
2.4940788745880127,161.87813975209863,36.82410432749456,5.209338897303463
2.5412368774414062,155.94669220837906,31.057979566921635,5.239149134197904
2.5888359546661377,154.52583900141562,28.073660957521817,5.224244015750683
2.636749744415283,146.12146019489037,26.824718437532077,5.172076101185413
2.684849262237549,149.86066397782375,31.553399405617718,5.157170982738192
2.731041669845581,143.02230233175572,32.288241312673634,5.119908186620142
2.7777795791625977,140.6515358976709,37.87498365109821,5.060287712831261
2.825596332550049,135.512804512433,38.179783798472045,5.03793003516043
2.878196954727173,129.1961981692325,42.29804920849847,4.97085700214794
2.9229953289031982,105.13011264176266,46.7384658756705,4.933594206029889
2.9699883460998535,112.35402743528792,56.43423970654493,4.821805817675737
3.0179524421691895,111.40378502871182,59.930570415366674,4.821805817675737
3.066419839859009,107.04058606553136,67.53350662305883,4.777090462334077
3.1133341789245605,105.67519020904814,74.66258437220546,4.769637903110467
3.172333240509033,104.06162927907575,80.75268646266255,4.724922547768807
3.219332695007324,102.25040265464784,85.99850201988522,4.724922547768807
3.268005609512329,105.93029023833768,90.27513501867816,4.6578495147563155
3.31227970123291,105.7752866312688,100.75510603921668,4.628039277861875
3.360213279724121,107.3322727694167,86.42830420817847,4.635491837085485
3.4036905765533447,108.76402115580487,137.4320395526659,4.6578495147563155
3.451333999633789,107.81144016527807,136.764998463182,4.702564870097976
3.5017590522766113,103.30993766749862,138.0316836380844,4.710017429321586
3.5465242862701416,95.71491034199082,144.62968933855436,4.710017429321586
3.5939388275146484,93.08765128498507,145.6666404974389,4.717469988545196
3.63848876953125,89.54164354199956,150.79000492712817,4.769637903110467
3.684438943862915,87.9452534169393,155.5984376115902,4.829258376899348
3.7341206073760986,90.09004043847065,158.51204845607475,4.844163495346568
3.781517505645752,94.66434234558264,173.4194506588395,4.866521173017398
3.826357841491699,98.4046741187782,61.32058261499573,4.926141646806279
3.871725082397461,98.64042424892394,60.90908384310663,4.941046765253499
3.920088291168213,94.93006049932417,50.43191275274636,4.97085700214794
3.9665310382843018,97.29575677860919,42.22699318960845,5.00811979826599
4.012518882751465,100.29836200683528,44.113534237666244,5.0155723574896
4.059268951416016,100.38219632987024,83.38067025121194,5.045382594384041
4.106720209121704,86.90523248075604,127.52657727331109,5.045382594384041
4.151939153671265,86.39357688461344,84.07249580760981,5.045382594384041
4.199414253234863,84.72527216602803,158.2151117875597,5.045382594384041
4.247189044952393,85.60129464500447,153.20731254195564,5.052835153607651
4.29984974861145,82.45569610954419,149.2530730527997,5.045382594384041
4.343851804733276,73.3212112380088,93.46822925891712,4.926141646806279
4.392867803573608,77.97163429479492,78.57779638388718,4.873973732241009
4.437082290649414,75.28744653326052,52.57083753328133,4.859068613793788
4.4821617603302,77.86701175905793,135.03170767773327,4.836710936122958
4.529141664505005,76.27023836952172,140.91104153964915,4.769637903110467
4.576347827911377,77.38701450381129,151.55707137563667,4.724922547768807
4.6226043701171875,62.72263880194599,140.0703645934115,4.464082974942452
4.670114994049072,69.4733087068444,149.76561414170786,4.441725297271622
4.7166149616241455,72.48697265471681,136.15620874134342,4.419367619600792
4.764347553253174,70.11050450763149,153.80163680534716,4.434272738048012
4.8142547607421875,63.59680087690603,160.48517405719258,4.3373894681410805
4.859521389007568,70.42127698161465,161.84772350382488,4.31503179047025
4.90805459022522,109.534582233303,160.25306426915714,4.389557382706352
4.954653739929199,126.17307416327434,154.5982193343033,4.419367619600792
5.00149393081665,98.8557174625811,153.91632199603572,4.3597471458119115
5.049082517623901,78.69006752597979,147.1434993694367,4.31503179047025
5.095635652542114,71.66592392411233,140.4798978971645,4.300126672023031
5.141155004501343,69.86578533351296,135.5481459413304,4.29267411279942
5.1895530223846436,71.00384599534911,128.3223141671287,4.30757923124664
5.2370522022247314,78.97138660499132,120.6575066311405,4.3821048234827416
5.282214641571045,79.84885374959988,117.4269368764598,4.411915060377182
5.329507350921631,83.8844964337146,110.00015277083988,4.449177856495233
5.376261949539185,88.75075732130277,101.9553779227541,4.5311560079549436
5.423994779586792,99.92624550665171,97.24502605071625,4.665302073979926
5.472100496292114,99.29330859939712,92.37769766033736,4.754732784663247
5.520101070404053,112.4736002990613,83.47709411006453,4.873973732241009
5.5671000480651855,114.98850112189425,81.35568386090156,4.888878850688228
5.615103721618652,125.04832361196767,75.79744123863634,4.99321467981877
5.663102149963379,128.99828636517364,69.12780759995977,5.067740272054871
5.707618474960327,131.70381043990628,66.42548972563849,5.142265864290972
5.755324125289917,137.45448356071523,159.10887387000506,5.1497184235145825
5.8028175830841064,149.3840469629679,48.310941514611464,5.231696574974293
5.849884510040283,147.59293138730345,46.98627731370207,5.231696574974293
5.896377801895142,155.67139896155462,52.82105839508905,5.2987696079867845
5.948191165924072,160.90845964574504,40.001116936309934,5.4031054371173255
5.99135422706604,153.4055236199044,33.8454397845735,5.268959371092344
6.037907361984253,158.45121302014948,28.243381299645662,5.060287712831261
6.08587908744812,142.77052333016073,23.270570098284985,5.276411930315954
6.132256746292114,142.69838775086157,25.425760814081517,5.2987696079867845
6.180022954940796,133.94316467640928,29.184599972472668,5.03793003516043
6.22921085357666,119.61607871246326,32.030157233169774,4.9559518837007195
6.273661136627197,120.84217696284236,35.40000495929303,4.96340444292433
6.321153402328491,120.44052194988933,37.5634144654415,4.918689087582669
6.368862628936768,126.29262972847958,45.56781485490177,4.933594206029889
6.417184352874756,123.39960567580528,49.793313246599325,4.933594206029889
6.465130805969238,117.26156959415319,53.17593896798792,4.866521173017398
6.510316848754883,113.98791985595881,57.04358090546026,4.836710936122958
6.557820796966553,113.11198873631957,65.35992351289383,4.777090462334077
6.605162143707275,108.20815850874045,157.08229643853053,4.702564870097976
6.652531862258911,102.06394343089005,87.37185863710886,4.635491837085485
6.701530933380127,100.3495389554217,80.9625508093651,4.628039277861875
6.7506208419799805,100.33098008488511,87.55934836504474,4.620586718638265
6.79953932762146,97.88313931672974,93.70130819251938,4.613134159414654
6.841362237930298,101.74969407584906,100.7922524258122,4.590776481743824
6.888089895248413,103.43681573860594,110.72555886556052,4.560966244849384
6.934570789337158,101.50279556183544,121.49251908426672,4.560966244849384
6.9834675788879395,99.95062668795161,123.30194712889994,4.546061126402163
7.028424024581909,92.35784092847095,132.48021336043172,4.650396955532705
7.075729608535767,81.69332178130132,141.4181125194705,4.687659751650756
7.122731447219849,92.74079059418256,148.46160224324544,4.769637903110467
7.170324325561523,92.84642775611621,156.79537220849355,4.762185343886856
7.220320701599121,95.35175161115092,166.26847792179746,4.747280225439637
7.2649171352386475,94.26650654731073,169.4073432884538,4.754732784663247
7.312536716461182,95.95410743116503,172.45859723511515,4.8069006992285175
7.360958814620972,94.24561078410291,175.15459156143356,4.829258376899348
7.407947301864624,97.06260267041577,177.41709758756534,4.791995580781297
7.456118106842041,93.13490060882971,65.86023241012751,4.903783969135449
7.508177042007446,95.84725544127322,60.160502493965836,4.926141646806279
7.551345586776733,97.28816759862183,56.17601467006273,4.933594206029889
7.599038600921631,98.5079031852862,52.56381170197266,5.00811979826599
7.646344900131226,95.5553033414282,169.38379378352727,5.0155723574896
7.693754196166992,96.39347911461297,41.4366802237912,5.03793003516043
7.742872714996338,86.76665994517896,160.27427026667453,5.03793003516043
7.788299322128296,81.1240267583624,49.55390744246409,5.0155723574896
7.834829568862915,78.58686580777861,42.46998429587475,5.00811979826599
7.882273435592651,77.1018381600445,83.82395142682458,5.0006672390423805
7.966275453567505,101.27311788526791,47.06682035583124,5.00811979826599
8.035302877426147,110.0275507863988,43.44642707685092,4.918689087582669
8.093348741531372,171.33586456689193,46.82047962972288,4.98576212059516
8.134285688400269,99.01216820938693,98.65281808912147,4.814353258452128
8.179624319076538,91.14309632360626,129.26873280062227,4.791995580781297
8.225132703781128,88.09969549506214,98.87107878326981,4.769637903110467
8.27104139328003,80.19613133740975,84.75918954091077,4.754732784663247
8.319156169891357,74.81699677744187,71.84578158169307,4.702564870097976
8.365476608276367,71.58662744399747,153.56075698901398,4.642944396309095
8.413065195083618,121.1296828077326,134.60251335748097,4.583323922520214
8.460577011108398,94.51710371351761,132.88076578393475,4.575871363296604
8.5087890625,107.98554340886916,152.95334698737923,4.568418804072994
8.556589603424072,122.93621919290904,156.02352279827954,4.560966244849384
8.600751399993896,132.5555597661784,158.93499956910748,4.560966244849384
8.648707628250122,106.01343576688227,158.70936653155653,4.538608567178554
8.696314573287964,90.55625222708066,148.48467658863026,4.501345771060503
8.742943525314331,97.1693629186168,145.8889380799779,4.5311560079549436
8.789152383804321,90.33835696926526,139.67081539660478,4.546061126402163
8.838671445846558,124.28338397108558,134.6093530112044,4.546061126402163
8.885674238204956,174.22319451195233,128.53873665226666,4.583323922520214
8.932155132293701,134.30786988901505,119.88499590444025,4.650396955532705
8.97993803024292,117.07967008819517,114.44105460935639,4.769637903110467
9.027579069137573,115.05761541830302,113.61788750133114,4.769637903110467
9.077500820159912,117.67792043861188,107.96635225737286,4.844163495346568
9.125489473342896,122.50921204605983,101.15381357016193,4.911236528359058
9.73260760307312,124.29566287667697,95.73408223304263,4.99321467981877
9.780244588851929,126.04831562977041,148.34145930340526,5.052835153607651
9.826837062835693,146.24650309717248,50.0314643426492,5.1497184235145825
9.8737473487854,142.35279604131858,75.43397766899666,5.1497184235145825
9.920487642288208,137.85363937733516,56.90508649092552,5.1497184235145825
9.967092990875244,139.3987053549955,65.75358380014798,5.194433778856243
10.014446496963501,131.87119015116787,66.51450262295755,5.1497184235145825
10.060990810394287,134.91392728631132,176.10550962299078,5.186981219632632
10.108835935592651,149.81346411880466,114.7718771537011,5.231696574974293
10.156529188156128,147.12984558395218,60.499955237309074,5.2540542526451235
10.203876972198486,149.62087398863164,51.67167913784079,5.216791456527073
